"strict","cattleTrade_1986.1995","cattleTrade_1995.2004","cattleTrade_2004.2013","sheepTrade_1986.1995","sheepTrade_1995.2004","sheepTrade_2004.2013","pigsTrade_1986.1995","pigsTrade_1995.2004","pigsTrade_2004.2013","geodistance","borders","sequenceDiffs"
0.716,-0.350640108075753,-0.352979511164411,-0.27015708203955,-0.249184800756967,-0.210622710800652,-0.208589142815164,-0.223717895403598,-0.225817845621666,-0.228288165554141,0.308225643291233,0,-0.137852741642589
1.47,1.10535112179804,1.11468676697664,1.72827879894731,0.597252848988491,0.55603456286273,-0.208589142815164,-0.223717895403598,1.24054486604202,1.07558398082302,-0.0420993573385797,1,0.183803655523452
0.771,-0.350640108075753,-0.352979511164411,-0.27015708203955,-0.249184800756967,-0.210622710800652,-0.208589142815164,-0.223717895403598,-0.225817845621666,-0.228288165554141,0.285246067769667,0,1.04538329078963
0.751,-0.350640108075753,-0.352979511164411,-0.27015708203955,-0.249184800756967,-0.210622710800652,-0.208589142815164,-0.223717895403598,-0.225817845621666,-0.228288165554141,0.166564995131379,0,0.045950913880863
0.773,-0.350640108075753,-0.352979511164411,-0.27015708203955,-0.249184800756967,-0.210622710800652,-0.208589142815164,-0.223717895403598,-0.225817845621666,-0.228288165554141,0.223755369934073,0,0.229754569404315
0.781,0.789288198672327,0.523406539455812,-0.27015708203955,-0.249184800756967,-0.210622710800652,-0.208589142815164,-0.223717895403598,0.488767359926278,-0.228288165554141,-0.0422267772443546,1,0.149340470112805
1.404,0.722911523678738,0.64133775987732,-0.27015708203955,-0.249184800756967,-0.210622710800652,-0.208589142815164,-0.223717895403598,-0.225817845621666,-0.228288165554141,-0.0119950322989381,0,0.0229754569404315
0.734,-0.350640108075753,-0.352979511164411,-0.27015708203955,-0.249184800756967,-0.210622710800652,-0.208589142815164,-0.223717895403598,-0.225817845621666,-0.228288165554141,0.295665014856357,0,0.0114877284702157
0.771,-0.350640108075753,-0.352979511164411,-0.27015708203955,-0.249184800756967,-0.210622710800652,-0.208589142815164,-0.223717895403598,-0.225817845621666,-0.228288165554141,0.100262183154192,0,0.333144125636257
0.778,-0.350640108075753,-0.352979511164411,-0.27015708203955,0.0588493286709873,-0.210622710800652,-0.208589142815164,-0.223717895403598,-0.225817845621666,-0.228288165554141,0.227857352097045,0,1.0224078338492
1.068,0.0565252659476076,-0.0542063003371481,0.230700953340752,0.612340281610135,0.270904948157205,0.969185083131048,0.931245959355746,0.58123457982104,0.198843876650475,0.056750164732912,1,0.0229754569404315
0.82,-0.350640108075753,-0.352979511164411,-0.27015708203955,-0.249184800756967,-0.210622710800652,-0.208589142815164,-0.223717895403598,-0.225817845621666,-0.228288165554141,0.172298383672521,0,0.206779112463883
0.761,-0.350640108075753,-0.352979511164411,0.0110601721358483,-0.249184800756967,-0.210622710800652,-0.208589142815164,-0.223717895403598,-0.225817845621666,-0.228288165554141,0.0740319730480285,0,0.126365013172373
1.006,0.0524668311027427,-0.352979511164411,-0.27015708203955,-0.249184800756967,-0.210622710800652,-0.208589142815164,0.784493235825307,1.02664831492613,1.74763422302394,-0.0119950322989381,0,-0.0229754569404315
0.743,-0.350640108075753,-0.352979511164411,-0.27015708203955,-0.249184800756967,-0.210622710800652,-0.208589142815164,-0.223717895403598,-0.225817845621666,-0.228288165554141,0.240746291793569,0,-0.0114877284702157
1.502,-0.350640108075753,-0.352979511164411,-0.27015708203955,-0.249184800756967,-0.210622710800652,-0.208589142815164,-0.223717895403598,-0.225817845621666,-0.228288165554141,0.142571166702598,0,0.310168668695825
1.06,1.12067491394033,0.927070179753375,0.723282017132897,1.30298050815837,1.8459521060165,0.680772251066849,0.952594131372034,1.16369216860255,0.958828998085429,-0.0311215992665949,1,1.03389556231942
0.782,0.556435059522521,0.308908074651567,0.883537072342208,0.723768232548675,-0.210622710800652,-0.208589142815164,-0.223717895403598,-0.225817845621666,1.08953302737394,0.138497082499027,0,0.0344631854106472
0.848,1.239618199125,0.984390829892569,1.47020351020582,1.77425795254091,2.07783743208859,1.99389506436619,0.172351512741724,-0.225817845621666,-0.228288165554141,0.183176935677122,0,0.218266840934099
0.787,-0.350640108075753,-0.352979511164411,-0.27015708203955,-0.249184800756967,-0.210622710800652,0.738036894910063,-0.223717895403598,-0.225817845621666,-0.228288165554141,0.308225643291233,0,0.137852741642589
0.794,0.221480056154655,0.416629569094952,0.521888855897144,-0.249184800756967,-0.210622710800652,1.37269389154334,-0.223717895403598,-0.225817845621666,0.725027068881969,0.295665014856357,0,-0.0114877284702157
0.845,0.306947254883477,0.594929608916409,0.887332688594099,1.23558557328611,0.142795297626228,0.472093060119462,-0.223717895403598,-0.225817845621666,-0.228288165554141,0.240746291793569,0,0.0114877284702157
0.796,-0.350640108075753,-0.352979511164411,0.900366858359368,-0.249184800756967,-0.210622710800652,-0.208589142815164,-0.223717895403598,-0.225817845621666,-0.228288165554141,0.313240780333983,0,0.321656397166041
0.666,-0.350640108075753,-0.352979511164411,-0.27015708203955,-0.249184800756967,-0.210622710800652,-0.208589142815164,-0.223717895403598,-0.225817845621666,-0.228288165554141,0.319556896623848,0,0.712239165153376
0.614,-0.350640108075753,-0.352979511164411,-0.27015708203955,-0.249184800756967,-0.210622710800652,-0.208589142815164,-0.223717895403598,-0.225817845621666,-0.228288165554141,0.199458585347312,0,-0.287193211755394
0.644,-0.350640108075753,-0.352979511164411,-0.27015708203955,-0.249184800756967,-0.210622710800652,-0.208589142815164,-0.223717895403598,-0.225817845621666,-0.228288165554141,0.183861770964259,1,-0.103389556231942
3.011,0.985956640268404,0.842818412868648,-0.27015708203955,-0.249184800756967,-0.210622710800652,-0.208589142815164,2.09346508918436,1.41143398023612,-0.228288165554141,-0.0420993573385797,1,-0.183803655523452
0.899,-0.350640108075753,-0.352979511164411,-0.27015708203955,-0.249184800756967,-0.210622710800652,-0.208589142815164,0.728096747121721,-0.225817845621666,-0.228288165554141,0.100262183154192,0,-0.333144125636257
0.646,-0.350640108075753,-0.352979511164411,-0.27015708203955,-0.249184800756967,-0.210622710800652,-0.208589142815164,-0.223717895403598,-0.225817845621666,-0.228288165554141,0.142571166702598,0,-0.310168668695825
0.614,-0.350640108075753,-0.352979511164411,-0.27015708203955,-0.249184800756967,-0.210622710800652,-0.208589142815164,-0.223717895403598,-0.225817845621666,-0.228288165554141,0.313240780333983,0,-0.321656397166041
