"from","to","distance","flow","year","popFrom","popTo","year.1"
"Uruguay","Paraguay",1086.56070082819,0,"1992",240000,2510000,"1992"
"Venezuela","Paraguay",3484.3757151894,0,"1992",3182740,2510000,"1992"
"Argentina","Peru",3042.91337969977,0,"1992",2600000,2395700,"1992"
"Bolivia","Peru",1346.81559926284,0,"1992",1237341,2395700,"1992"
"Brazil","Peru",2335.42519419623,0,"1992",34532168,2395700,"1992"
"Chile","Peru",2907.26314858048,0,"1992",1287910,2395700,"1992"
"Colombia","Peru",1462.40463082501,0,"1992",2644000,2395700,"1992"
"Ecuador","Peru",970.593580094301,0,"1992",2425000,2395700,"1992"
"Paraguay","Peru",2313.14659568562,0,"1992",2510000,2395700,"1992"
"Peru","Peru",0,0,"1992",2395700,2395700,"1992"
"Uruguay","Peru",3235.55515495335,0,"1992",240000,2395700,"1992"
"Venezuela","Peru",2027.07639181003,0,"1992",3182740,2395700,"1992"
"Argentina","Uruguay",886.025785928525,0,"1992",2600000,240000,"1992"
"Bolivia","Uruguay",1988.1166048493,0,"1992",1237341,240000,"1992"
"Brazil","Uruguay",2459.62642648411,0,"1992",34532168,240000,"1992"
"Chile","Uruguay",1425.34334919956,0,"1992",1287910,240000,"1992"
"Colombia","Uruguay",4461.84126189406,0,"1992",2644000,240000,"1992"
"Ecuador","Uruguay",4202.77606287468,0,"1992",2425000,240000,"1992"
"Paraguay","Uruguay",1086.56070082819,0,"1992",2510000,240000,"1992"
"Peru","Uruguay",3235.55515495335,0,"1992",2395700,240000,"1992"
"Uruguay","Uruguay",0,0,"1992",240000,240000,"1992"
"Venezuela","Uruguay",4569.68551328267,0,"1992",3182740,240000,"1992"
"Argentina","Venezuela",4709.22119899415,0,"1992",2600000,3182740,"1992"
"Bolivia","Venezuela",2657.95864060761,0,"1992",1237341,3182740,"1992"
"Brazil","Venezuela",2467.66256692768,0,"1992",34532168,3182740,"1992"
"Chile","Venezuela",4731.36564349597,0,"1992",1287910,3182740,"1992"
"Colombia","Venezuela",840.85503052881,0,"1992",2644000,3182740,"1992"
"Ecuador","Venezuela",1657.06351856764,0,"1992",2425000,3182740,"1992"
"Paraguay","Venezuela",3484.3757151894,0,"1992",2510000,3182740,"1992"
"Peru","Venezuela",2027.07639181003,0,"1992",2395700,3182740,"1992"
"Uruguay","Venezuela",4569.68551328267,0,"1992",240000,3182740,"1992"
"Venezuela","Venezuela",9.50453877449036e-05,0,"1992",3182740,3182740,"1992"
"Argentina","Argentina",0,0,"1993",2850000,2850000,"1993"
"Bolivia","Argentina",2056.02752105864,0,"1993",1307398,2850000,"1993"
"Brazil","Argentina",2970.62008811255,1189,"1993",34184192,2850000,"1993"
"Chile","Argentina",549.236062178285,64,"1993",1407486,2850000,"1993"
"Colombia","Argentina",4428.06221883752,0,"1993",2635000,2850000,"1993"
"Ecuador","Argentina",3999.3326249303,0,"1993",2461000,2850000,"1993"
"Paraguay","Argentina",1481.30586680423,0,"1993",2485000,2850000,"1993"
"Peru","Argentina",3042.91337969977,0,"1993",2316600,2850000,"1993"
"Uruguay","Argentina",886.025785928525,0,"1993",260000,2850000,"1993"
"Venezuela","Argentina",4709.22119899415,0,"1993",3455560,2850000,"1993"
"Argentina","Bolivia",2056.02752105864,0,"1993",2850000,1307398,"1993"
"Bolivia","Bolivia",0,0,"1993",1307398,1307398,"1993"
"Brazil","Bolivia",1406.69570016608,0,"1993",34184192,1307398,"1993"
"Chile","Bolivia",2150.12404536596,3,"1993",1407486,1307398,"1993"
"Colombia","Bolivia",2474.21126193179,0,"1993",2635000,1307398,"1993"
"Ecuador","Bolivia",2272.50983152685,0,"1993",2461000,1307398,"1993"
"Paraguay","Bolivia",978.129744567879,0,"1993",2485000,1307398,"1993"
"Peru","Bolivia",1346.81559926284,264,"1993",2316600,1307398,"1993"
"Uruguay","Bolivia",1988.1166048493,0,"1993",260000,1307398,"1993"
"Venezuela","Bolivia",2657.95864060761,0,"1993",3455560,1307398,"1993"
"Argentina","Brazil",2970.62008811255,0,"1993",2850000,34184192,"1993"
"Bolivia","Brazil",1406.69570016608,0,"1993",1307398,34184192,"1993"
"Brazil","Brazil",9.50453877449036e-05,0,"1993",34184192,34184192,"1993"
"Chile","Brazil",3263.9546339556,0,"1993",1407486,34184192,"1993"
"Colombia","Brazil",2751.42249501054,0,"1993",2635000,34184192,"1993"
"Ecuador","Brazil",2984.04262936217,0,"1993",2461000,34184192,"1993"
"Paraguay","Brazil",1489.69662074046,0,"1993",2485000,34184192,"1993"
"Peru","Brazil",2335.42519419623,0,"1993",2316600,34184192,"1993"
"Uruguay","Brazil",2459.62642648411,0,"1993",260000,34184192,"1993"
"Venezuela","Brazil",2467.66256692768,0,"1993",3455560,34184192,"1993"
"Argentina","Chile",549.236062178285,0,"1993",2850000,1407486,"1993"
"Bolivia","Chile",2150.12404536596,0,"1993",1307398,1407486,"1993"
"Brazil","Chile",3263.9546339556,0,"1993",34184192,1407486,"1993"
"Chile","Chile",0,0,"1993",1407486,1407486,"1993"
"Colombia","Chile",4348.83354270014,0,"1993",2635000,1407486,"1993"
"Ecuador","Chile",3824.43442207705,0,"1993",2461000,1407486,"1993"
"Paraguay","Chile",1812.53392353318,0,"1993",2485000,1407486,"1993"
"Peru","Chile",2907.26314858048,0,"1993",2316600,1407486,"1993"
"Uruguay","Chile",1425.34334919956,0,"1993",260000,1407486,"1993"
"Venezuela","Chile",4731.36564349597,0,"1993",3455560,1407486,"1993"
"Argentina","Colombia",4428.06221883752,0,"1993",2850000,2635000,"1993"
"Bolivia","Colombia",2474.21126193179,0,"1993",1307398,2635000,"1993"
"Brazil","Colombia",2751.42249501054,0,"1993",34184192,2635000,"1993"
"Chile","Colombia",4348.83354270014,0,"1993",1407486,2635000,"1993"
"Colombia","Colombia",0,0,"1993",2635000,2635000,"1993"
"Ecuador","Colombia",840.344466338468,0,"1993",2461000,2635000,"1993"
"Paraguay","Colombia",3415.921941428,0,"1993",2485000,2635000,"1993"
"Peru","Colombia",1462.40463082501,0,"1993",2316600,2635000,"1993"
"Uruguay","Colombia",4461.84126189406,0,"1993",260000,2635000,"1993"
"Venezuela","Colombia",840.85503052881,213,"1993",3455560,2635000,"1993"
"Argentina","Ecuador",3999.3326249303,0,"1993",2850000,2461000,"1993"
"Bolivia","Ecuador",2272.50983152685,0,"1993",1307398,2461000,"1993"
"Brazil","Ecuador",2984.04262936217,0,"1993",34184192,2461000,"1993"
"Chile","Ecuador",3824.43442207705,0,"1993",1407486,2461000,"1993"
"Colombia","Ecuador",840.344466338468,0,"1993",2635000,2461000,"1993"
"Ecuador","Ecuador",0,0,"1993",2461000,2461000,"1993"
"Paraguay","Ecuador",3250.23740422779,0,"1993",2485000,2461000,"1993"
"Peru","Ecuador",970.593580094301,34,"1993",2316600,2461000,"1993"
"Uruguay","Ecuador",4202.77606287468,0,"1993",260000,2461000,"1993"
"Venezuela","Ecuador",1657.06351856764,0,"1993",3455560,2461000,"1993"
"Argentina","Paraguay",1481.30586680423,0,"1993",2850000,2485000,"1993"
"Bolivia","Paraguay",978.129744567879,0,"1993",1307398,2485000,"1993"
"Brazil","Paraguay",1489.69662074046,22,"1993",34184192,2485000,"1993"
"Chile","Paraguay",1812.53392353318,0,"1993",1407486,2485000,"1993"
"Colombia","Paraguay",3415.921941428,0,"1993",2635000,2485000,"1993"
"Ecuador","Paraguay",3250.23740422779,0,"1993",2461000,2485000,"1993"
"Paraguay","Paraguay",0,0,"1993",2485000,2485000,"1993"
"Peru","Paraguay",2313.14659568562,0,"1993",2316600,2485000,"1993"
"Uruguay","Paraguay",1086.56070082819,0,"1993",260000,2485000,"1993"
"Venezuela","Paraguay",3484.3757151894,0,"1993",3455560,2485000,"1993"
"Argentina","Peru",3042.91337969977,0,"1993",2850000,2316600,"1993"
"Bolivia","Peru",1346.81559926284,0,"1993",1307398,2316600,"1993"
"Brazil","Peru",2335.42519419623,0,"1993",34184192,2316600,"1993"
"Chile","Peru",2907.26314858048,0,"1993",1407486,2316600,"1993"
"Colombia","Peru",1462.40463082501,0,"1993",2635000,2316600,"1993"
"Ecuador","Peru",970.593580094301,0,"1993",2461000,2316600,"1993"
"Paraguay","Peru",2313.14659568562,0,"1993",2485000,2316600,"1993"
"Peru","Peru",0,0,"1993",2316600,2316600,"1993"
"Uruguay","Peru",3235.55515495335,0,"1993",260000,2316600,"1993"
"Venezuela","Peru",2027.07639181003,0,"1993",3455560,2316600,"1993"
"Argentina","Uruguay",886.025785928525,0,"1993",2850000,260000,"1993"
"Bolivia","Uruguay",1988.1166048493,0,"1993",1307398,260000,"1993"
"Brazil","Uruguay",2459.62642648411,273,"1993",34184192,260000,"1993"
"Chile","Uruguay",1425.34334919956,0,"1993",1407486,260000,"1993"
"Colombia","Uruguay",4461.84126189406,0,"1993",2635000,260000,"1993"
"Ecuador","Uruguay",4202.77606287468,0,"1993",2461000,260000,"1993"
"Paraguay","Uruguay",1086.56070082819,0,"1993",2485000,260000,"1993"
"Peru","Uruguay",3235.55515495335,0,"1993",2316600,260000,"1993"
"Uruguay","Uruguay",0,0,"1993",260000,260000,"1993"
"Venezuela","Uruguay",4569.68551328267,0,"1993",3455560,260000,"1993"
"Argentina","Venezuela",4709.22119899415,0,"1993",2850000,3455560,"1993"
"Bolivia","Venezuela",2657.95864060761,0,"1993",1307398,3455560,"1993"
"Brazil","Venezuela",2467.66256692768,0,"1993",34184192,3455560,"1993"
"Chile","Venezuela",4731.36564349597,0,"1993",1407486,3455560,"1993"
"Colombia","Venezuela",840.85503052881,0,"1993",2635000,3455560,"1993"
"Ecuador","Venezuela",1657.06351856764,0,"1993",2461000,3455560,"1993"
"Paraguay","Venezuela",3484.3757151894,0,"1993",2485000,3455560,"1993"
"Peru","Venezuela",2027.07639181003,0,"1993",2316600,3455560,"1993"
"Uruguay","Venezuela",4569.68551328267,0,"1993",260000,3455560,"1993"
"Venezuela","Venezuela",9.50453877449036e-05,0,"1993",3455560,3455560,"1993"
"Argentina","Argentina",0,0,"1994",3300000,3300000,"1994"
"Bolivia","Argentina",2056.02752105864,0,"1994",1368858,3300000,"1994"
"Brazil","Argentina",2970.62008811255,0,"1994",35141840,3300000,"1994"
"Chile","Argentina",549.236062178285,1436,"1994",1489990,3300000,"1994"
"Colombia","Argentina",4428.06221883752,0,"1994",2600000,3300000,"1994"
"Ecuador","Argentina",3999.3326249303,0,"1994",2546000,3300000,"1994"
"Paraguay","Argentina",1481.30586680423,0,"1994",2500000,3300000,"1994"
"Peru","Argentina",3042.91337969977,0,"1994",2442420,3300000,"1994"
"Uruguay","Argentina",886.025785928525,0,"1994",280000,3300000,"1994"
"Venezuela","Argentina",4709.22119899415,0,"1994",3716370,3300000,"1994"
"Argentina","Bolivia",2056.02752105864,0,"1994",3300000,1368858,"1994"
"Bolivia","Bolivia",0,0,"1994",1368858,1368858,"1994"
"Brazil","Bolivia",1406.69570016608,104,"1994",35141840,1368858,"1994"
"Chile","Bolivia",2150.12404536596,0,"1994",1489990,1368858,"1994"
"Colombia","Bolivia",2474.21126193179,0,"1994",2600000,1368858,"1994"
"Ecuador","Bolivia",2272.50983152685,0,"1994",2546000,1368858,"1994"
"Paraguay","Bolivia",978.129744567879,0,"1994",2500000,1368858,"1994"
"Peru","Bolivia",1346.81559926284,100,"1994",2442420,1368858,"1994"
"Uruguay","Bolivia",1988.1166048493,0,"1994",280000,1368858,"1994"
"Venezuela","Bolivia",2657.95864060761,0,"1994",3716370,1368858,"1994"
"Argentina","Brazil",2970.62008811255,0,"1994",3300000,35141840,"1994"
"Bolivia","Brazil",1406.69570016608,0,"1994",1368858,35141840,"1994"
"Brazil","Brazil",9.50453877449036e-05,0,"1994",35141840,35141840,"1994"
"Chile","Brazil",3263.9546339556,0,"1994",1489990,35141840,"1994"
"Colombia","Brazil",2751.42249501054,0,"1994",2600000,35141840,"1994"
"Ecuador","Brazil",2984.04262936217,0,"1994",2546000,35141840,"1994"
"Paraguay","Brazil",1489.69662074046,0,"1994",2500000,35141840,"1994"
"Peru","Brazil",2335.42519419623,0,"1994",2442420,35141840,"1994"
"Uruguay","Brazil",2459.62642648411,0,"1994",280000,35141840,"1994"
"Venezuela","Brazil",2467.66256692768,0,"1994",3716370,35141840,"1994"
"Argentina","Chile",549.236062178285,0,"1994",3300000,1489990,"1994"
"Bolivia","Chile",2150.12404536596,0,"1994",1368858,1489990,"1994"
"Brazil","Chile",3263.9546339556,0,"1994",35141840,1489990,"1994"
"Chile","Chile",0,0,"1994",1489990,1489990,"1994"
"Colombia","Chile",4348.83354270014,0,"1994",2600000,1489990,"1994"
"Ecuador","Chile",3824.43442207705,0,"1994",2546000,1489990,"1994"
"Paraguay","Chile",1812.53392353318,0,"1994",2500000,1489990,"1994"
"Peru","Chile",2907.26314858048,0,"1994",2442420,1489990,"1994"
"Uruguay","Chile",1425.34334919956,0,"1994",280000,1489990,"1994"
"Venezuela","Chile",4731.36564349597,0,"1994",3716370,1489990,"1994"
"Argentina","Colombia",4428.06221883752,0,"1994",3300000,2600000,"1994"
"Bolivia","Colombia",2474.21126193179,0,"1994",1368858,2600000,"1994"
"Brazil","Colombia",2751.42249501054,0,"1994",35141840,2600000,"1994"
"Chile","Colombia",4348.83354270014,0,"1994",1489990,2600000,"1994"
"Colombia","Colombia",0,776,"1994",2600000,2600000,"1994"
"Ecuador","Colombia",840.344466338468,0,"1994",2546000,2600000,"1994"
"Paraguay","Colombia",3415.921941428,0,"1994",2500000,2600000,"1994"
"Peru","Colombia",1462.40463082501,0,"1994",2442420,2600000,"1994"
"Uruguay","Colombia",4461.84126189406,0,"1994",280000,2600000,"1994"
"Venezuela","Colombia",840.85503052881,23978,"1994",3716370,2600000,"1994"
"Argentina","Ecuador",3999.3326249303,0,"1994",3300000,2546000,"1994"
"Bolivia","Ecuador",2272.50983152685,0,"1994",1368858,2546000,"1994"
"Brazil","Ecuador",2984.04262936217,0,"1994",35141840,2546000,"1994"
"Chile","Ecuador",3824.43442207705,108,"1994",1489990,2546000,"1994"
"Colombia","Ecuador",840.344466338468,7697,"1994",2600000,2546000,"1994"
"Ecuador","Ecuador",0,0,"1994",2546000,2546000,"1994"
"Paraguay","Ecuador",3250.23740422779,0,"1994",2500000,2546000,"1994"
"Peru","Ecuador",970.593580094301,0,"1994",2442420,2546000,"1994"
"Uruguay","Ecuador",4202.77606287468,0,"1994",280000,2546000,"1994"
"Venezuela","Ecuador",1657.06351856764,0,"1994",3716370,2546000,"1994"
"Argentina","Paraguay",1481.30586680423,0,"1994",3300000,2500000,"1994"
"Bolivia","Paraguay",978.129744567879,0,"1994",1368858,2500000,"1994"
"Brazil","Paraguay",1489.69662074046,83,"1994",35141840,2500000,"1994"
"Chile","Paraguay",1812.53392353318,0,"1994",1489990,2500000,"1994"
"Colombia","Paraguay",3415.921941428,0,"1994",2600000,2500000,"1994"
"Ecuador","Paraguay",3250.23740422779,0,"1994",2546000,2500000,"1994"
"Paraguay","Paraguay",0,0,"1994",2500000,2500000,"1994"
"Peru","Paraguay",2313.14659568562,0,"1994",2442420,2500000,"1994"
"Uruguay","Paraguay",1086.56070082819,0,"1994",280000,2500000,"1994"
"Venezuela","Paraguay",3484.3757151894,0,"1994",3716370,2500000,"1994"
"Argentina","Peru",3042.91337969977,0,"1994",3300000,2442420,"1994"
"Bolivia","Peru",1346.81559926284,0,"1994",1368858,2442420,"1994"
"Brazil","Peru",2335.42519419623,0,"1994",35141840,2442420,"1994"
"Chile","Peru",2907.26314858048,0,"1994",1489990,2442420,"1994"
"Colombia","Peru",1462.40463082501,0,"1994",2600000,2442420,"1994"
"Ecuador","Peru",970.593580094301,0,"1994",2546000,2442420,"1994"
"Paraguay","Peru",2313.14659568562,0,"1994",2500000,2442420,"1994"
"Peru","Peru",0,0,"1994",2442420,2442420,"1994"
"Uruguay","Peru",3235.55515495335,0,"1994",280000,2442420,"1994"
"Venezuela","Peru",2027.07639181003,0,"1994",3716370,2442420,"1994"
"Argentina","Uruguay",886.025785928525,0,"1994",3300000,280000,"1994"
"Bolivia","Uruguay",1988.1166048493,0,"1994",1368858,280000,"1994"
"Brazil","Uruguay",2459.62642648411,12,"1994",35141840,280000,"1994"
"Chile","Uruguay",1425.34334919956,0,"1994",1489990,280000,"1994"
"Colombia","Uruguay",4461.84126189406,0,"1994",2600000,280000,"1994"
"Ecuador","Uruguay",4202.77606287468,0,"1994",2546000,280000,"1994"
"Paraguay","Uruguay",1086.56070082819,0,"1994",2500000,280000,"1994"
"Peru","Uruguay",3235.55515495335,0,"1994",2442420,280000,"1994"
"Uruguay","Uruguay",0,0,"1994",280000,280000,"1994"
"Venezuela","Uruguay",4569.68551328267,0,"1994",3716370,280000,"1994"
"Argentina","Venezuela",4709.22119899415,0,"1994",3300000,3716370,"1994"
"Bolivia","Venezuela",2657.95864060761,0,"1994",1368858,3716370,"1994"
"Brazil","Venezuela",2467.66256692768,0,"1994",35141840,3716370,"1994"
"Chile","Venezuela",4731.36564349597,0,"1994",1489990,3716370,"1994"
"Colombia","Venezuela",840.85503052881,0,"1994",2600000,3716370,"1994"
"Ecuador","Venezuela",1657.06351856764,0,"1994",2546000,3716370,"1994"
"Paraguay","Venezuela",3484.3757151894,0,"1994",2500000,3716370,"1994"
"Peru","Venezuela",2027.07639181003,0,"1994",2442420,3716370,"1994"
"Uruguay","Venezuela",4569.68551328267,0,"1994",280000,3716370,"1994"
"Venezuela","Venezuela",9.50453877449036e-05,0,"1994",3716370,3716370,"1994"
"Argentina","Argentina",0,0,"1995",3100000,3100000,"1995"
"Bolivia","Argentina",2056.02752105864,0,"1995",1443817,3100000,"1995"
"Brazil","Argentina",2970.62008811255,0,"1995",36062104,3100000,"1995"
"Chile","Argentina",549.236062178285,1820,"1995",1485615,3100000,"1995"
"Colombia","Argentina",4428.06221883752,0,"1995",2500000,3100000,"1995"
"Ecuador","Argentina",3999.3326249303,0,"1995",2618000,3100000,"1995"
"Paraguay","Argentina",1481.30586680423,0,"1995",2525000,3100000,"1995"
"Peru","Argentina",3042.91337969977,0,"1995",2401400,3100000,"1995"
"Uruguay","Argentina",886.025785928525,0,"1995",270000,3100000,"1995"
"Venezuela","Argentina",4709.22119899415,0,"1995",2975345,3100000,"1995"
"Argentina","Bolivia",2056.02752105864,33,"1995",3100000,1443817,"1995"
"Bolivia","Bolivia",0,0,"1995",1443817,1443817,"1995"
"Brazil","Bolivia",1406.69570016608,0,"1995",36062104,1443817,"1995"
"Chile","Bolivia",2150.12404536596,60,"1995",1485615,1443817,"1995"
"Colombia","Bolivia",2474.21126193179,0,"1995",2500000,1443817,"1995"
"Ecuador","Bolivia",2272.50983152685,0,"1995",2618000,1443817,"1995"
"Paraguay","Bolivia",978.129744567879,0,"1995",2525000,1443817,"1995"
"Peru","Bolivia",1346.81559926284,0,"1995",2401400,1443817,"1995"
"Uruguay","Bolivia",1988.1166048493,0,"1995",270000,1443817,"1995"
"Venezuela","Bolivia",2657.95864060761,0,"1995",2975345,1443817,"1995"
"Argentina","Brazil",2970.62008811255,0,"1995",3100000,36062104,"1995"
"Bolivia","Brazil",1406.69570016608,0,"1995",1443817,36062104,"1995"
"Brazil","Brazil",9.50453877449036e-05,0,"1995",36062104,36062104,"1995"
"Chile","Brazil",3263.9546339556,0,"1995",1485615,36062104,"1995"
"Colombia","Brazil",2751.42249501054,0,"1995",2500000,36062104,"1995"
"Ecuador","Brazil",2984.04262936217,0,"1995",2618000,36062104,"1995"
"Paraguay","Brazil",1489.69662074046,0,"1995",2525000,36062104,"1995"
"Peru","Brazil",2335.42519419623,0,"1995",2401400,36062104,"1995"
"Uruguay","Brazil",2459.62642648411,0,"1995",270000,36062104,"1995"
"Venezuela","Brazil",2467.66256692768,0,"1995",2975345,36062104,"1995"
"Argentina","Chile",549.236062178285,0,"1995",3100000,1485615,"1995"
"Bolivia","Chile",2150.12404536596,0,"1995",1443817,1485615,"1995"
"Brazil","Chile",3263.9546339556,0,"1995",36062104,1485615,"1995"
"Chile","Chile",0,0,"1995",1485615,1485615,"1995"
"Colombia","Chile",4348.83354270014,0,"1995",2500000,1485615,"1995"
"Ecuador","Chile",3824.43442207705,0,"1995",2618000,1485615,"1995"
"Paraguay","Chile",1812.53392353318,0,"1995",2525000,1485615,"1995"
"Peru","Chile",2907.26314858048,0,"1995",2401400,1485615,"1995"
"Uruguay","Chile",1425.34334919956,0,"1995",270000,1485615,"1995"
"Venezuela","Chile",4731.36564349597,0,"1995",2975345,1485615,"1995"
"Argentina","Colombia",4428.06221883752,0,"1995",3100000,2500000,"1995"
"Bolivia","Colombia",2474.21126193179,0,"1995",1443817,2500000,"1995"
"Brazil","Colombia",2751.42249501054,0,"1995",36062104,2500000,"1995"
"Chile","Colombia",4348.83354270014,47,"1995",1485615,2500000,"1995"
"Colombia","Colombia",0,1383,"1995",2500000,2500000,"1995"
"Ecuador","Colombia",840.344466338468,0,"1995",2618000,2500000,"1995"
"Paraguay","Colombia",3415.921941428,0,"1995",2525000,2500000,"1995"
"Peru","Colombia",1462.40463082501,0,"1995",2401400,2500000,"1995"
"Uruguay","Colombia",4461.84126189406,0,"1995",270000,2500000,"1995"
"Venezuela","Colombia",840.85503052881,1382,"1995",2975345,2500000,"1995"
"Argentina","Ecuador",3999.3326249303,0,"1995",3100000,2618000,"1995"
"Bolivia","Ecuador",2272.50983152685,0,"1995",1443817,2618000,"1995"
"Brazil","Ecuador",2984.04262936217,0,"1995",36062104,2618000,"1995"
"Chile","Ecuador",3824.43442207705,60,"1995",1485615,2618000,"1995"
"Colombia","Ecuador",840.344466338468,7285,"1995",2500000,2618000,"1995"
"Ecuador","Ecuador",0,0,"1995",2618000,2618000,"1995"
"Paraguay","Ecuador",3250.23740422779,0,"1995",2525000,2618000,"1995"
"Peru","Ecuador",970.593580094301,0,"1995",2401400,2618000,"1995"
"Uruguay","Ecuador",4202.77606287468,0,"1995",270000,2618000,"1995"
"Venezuela","Ecuador",1657.06351856764,0,"1995",2975345,2618000,"1995"
"Argentina","Paraguay",1481.30586680423,0,"1995",3100000,2525000,"1995"
"Bolivia","Paraguay",978.129744567879,0,"1995",1443817,2525000,"1995"
"Brazil","Paraguay",1489.69662074046,215,"1995",36062104,2525000,"1995"
"Chile","Paraguay",1812.53392353318,0,"1995",1485615,2525000,"1995"
"Colombia","Paraguay",3415.921941428,0,"1995",2500000,2525000,"1995"
"Ecuador","Paraguay",3250.23740422779,0,"1995",2618000,2525000,"1995"
"Paraguay","Paraguay",0,0,"1995",2525000,2525000,"1995"
"Peru","Paraguay",2313.14659568562,0,"1995",2401400,2525000,"1995"
"Uruguay","Paraguay",1086.56070082819,0,"1995",270000,2525000,"1995"
"Venezuela","Paraguay",3484.3757151894,0,"1995",2975345,2525000,"1995"
"Argentina","Peru",3042.91337969977,0,"1995",3100000,2401400,"1995"
"Bolivia","Peru",1346.81559926284,0,"1995",1443817,2401400,"1995"
"Brazil","Peru",2335.42519419623,0,"1995",36062104,2401400,"1995"
"Chile","Peru",2907.26314858048,0,"1995",1485615,2401400,"1995"
"Colombia","Peru",1462.40463082501,0,"1995",2500000,2401400,"1995"
"Ecuador","Peru",970.593580094301,0,"1995",2618000,2401400,"1995"
"Paraguay","Peru",2313.14659568562,0,"1995",2525000,2401400,"1995"
"Peru","Peru",0,0,"1995",2401400,2401400,"1995"
"Uruguay","Peru",3235.55515495335,0,"1995",270000,2401400,"1995"
"Venezuela","Peru",2027.07639181003,0,"1995",2975345,2401400,"1995"
"Argentina","Uruguay",886.025785928525,0,"1995",3100000,270000,"1995"
"Bolivia","Uruguay",1988.1166048493,0,"1995",1443817,270000,"1995"
"Brazil","Uruguay",2459.62642648411,0,"1995",36062104,270000,"1995"
"Chile","Uruguay",1425.34334919956,0,"1995",1485615,270000,"1995"
"Colombia","Uruguay",4461.84126189406,0,"1995",2500000,270000,"1995"
"Ecuador","Uruguay",4202.77606287468,0,"1995",2618000,270000,"1995"
"Paraguay","Uruguay",1086.56070082819,0,"1995",2525000,270000,"1995"
"Peru","Uruguay",3235.55515495335,0,"1995",2401400,270000,"1995"
"Uruguay","Uruguay",0,0,"1995",270000,270000,"1995"
"Venezuela","Uruguay",4569.68551328267,0,"1995",2975345,270000,"1995"
"Argentina","Venezuela",4709.22119899415,0,"1995",3100000,2975345,"1995"
"Bolivia","Venezuela",2657.95864060761,0,"1995",1443817,2975345,"1995"
"Brazil","Venezuela",2467.66256692768,0,"1995",36062104,2975345,"1995"
"Chile","Venezuela",4731.36564349597,0,"1995",1485615,2975345,"1995"
"Colombia","Venezuela",840.85503052881,0,"1995",2500000,2975345,"1995"
"Ecuador","Venezuela",1657.06351856764,0,"1995",2618000,2975345,"1995"
"Paraguay","Venezuela",3484.3757151894,0,"1995",2525000,2975345,"1995"
"Peru","Venezuela",2027.07639181003,0,"1995",2401400,2975345,"1995"
"Uruguay","Venezuela",4569.68551328267,0,"1995",270000,2975345,"1995"
"Venezuela","Venezuela",9.50453877449036e-05,0,"1995",2975345,2975345,"1995"
"Argentina","Argentina",0,0,"1996",3100000,3100000,"1996"
"Bolivia","Argentina",2056.02752105864,0,"1996",1524230,3100000,"1996"
"Brazil","Argentina",2970.62008811255,0,"1996",29202182,3100000,"1996"
"Chile","Argentina",549.236062178285,2268,"1996",1655189,3100000,"1996"
"Colombia","Argentina",4428.06221883752,0,"1996",2431000,3100000,"1996"
"Ecuador","Argentina",3999.3326249303,0,"1996",2621000,3100000,"1996"
"Paraguay","Argentina",1481.30586680423,0,"1996",2268000,3100000,"1996"
"Peru","Argentina",3042.91337969977,0,"1996",2533240,3100000,"1996"
"Uruguay","Argentina",886.025785928525,0,"1996",270000,3100000,"1996"
"Venezuela","Argentina",4709.22119899415,0,"1996",2885020,3100000,"1996"
"Argentina","Bolivia",2056.02752105864,0,"1996",3100000,1524230,"1996"
"Bolivia","Bolivia",0,0,"1996",1524230,1524230,"1996"
"Brazil","Bolivia",1406.69570016608,0,"1996",29202182,1524230,"1996"
"Chile","Bolivia",2150.12404536596,38,"1996",1655189,1524230,"1996"
"Colombia","Bolivia",2474.21126193179,0,"1996",2431000,1524230,"1996"
"Ecuador","Bolivia",2272.50983152685,0,"1996",2621000,1524230,"1996"
"Paraguay","Bolivia",978.129744567879,0,"1996",2268000,1524230,"1996"
"Peru","Bolivia",1346.81559926284,0,"1996",2533240,1524230,"1996"
"Uruguay","Bolivia",1988.1166048493,0,"1996",270000,1524230,"1996"
"Venezuela","Bolivia",2657.95864060761,0,"1996",2885020,1524230,"1996"
"Argentina","Brazil",2970.62008811255,0,"1996",3100000,29202182,"1996"
"Bolivia","Brazil",1406.69570016608,0,"1996",1524230,29202182,"1996"
"Brazil","Brazil",9.50453877449036e-05,0,"1996",29202182,29202182,"1996"
"Chile","Brazil",3263.9546339556,0,"1996",1655189,29202182,"1996"
"Colombia","Brazil",2751.42249501054,0,"1996",2431000,29202182,"1996"
"Ecuador","Brazil",2984.04262936217,0,"1996",2621000,29202182,"1996"
"Paraguay","Brazil",1489.69662074046,0,"1996",2268000,29202182,"1996"
"Peru","Brazil",2335.42519419623,0,"1996",2533240,29202182,"1996"
"Uruguay","Brazil",2459.62642648411,0,"1996",270000,29202182,"1996"
"Venezuela","Brazil",2467.66256692768,0,"1996",2885020,29202182,"1996"
"Argentina","Chile",549.236062178285,0,"1996",3100000,1655189,"1996"
"Bolivia","Chile",2150.12404536596,0,"1996",1524230,1655189,"1996"
"Brazil","Chile",3263.9546339556,0,"1996",29202182,1655189,"1996"
"Chile","Chile",0,0,"1996",1655189,1655189,"1996"
"Colombia","Chile",4348.83354270014,0,"1996",2431000,1655189,"1996"
"Ecuador","Chile",3824.43442207705,0,"1996",2621000,1655189,"1996"
"Paraguay","Chile",1812.53392353318,0,"1996",2268000,1655189,"1996"
